Datum;Monat;Jahr;Meldung von;Sammlung;Abfallart;illegal / zu früh (falsche);Menge;Einheit;Strasse;Abfuhrgebiet;Ergebnis der Meldung;"Anzahl
Ergebnise";Bemerkung;Ort
2021-08-27;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Waldaustrasse;B;unbe_kannt;1.0;Karton;St. Gallen
2021-08-31;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Hinterberg;E;unbe_kannt;1.0;Plastik;St. Gallen
2021-08-31;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Oberstrasse;E;privat_retour;1.0;Abfall, Styropor und Plastik;St. Gallen
2021-08-31;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Ruhsitzstrasse;E;unbe_kannt;1.0;Styropor;St. Gallen
2021-08-31;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Unterstrasse;E;unbe_kannt;1.0;Papier;St. Gallen
2021-08-31;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Waldaustrasse;B;privat_retour;1.0;;St. Gallen
2021-08-31;Aug.21;2021;TBA Strassenwärter;Wilde Deponie;Kehrichtsack ohne Gebühr;illegal;660.0;Liter;Tigerbergstrasse;C;unbe_kannt;1.0;Ecke Höhenweg, vor Kinderfestplatz, 6 Säcke;St. Gallen
2021-09-01;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Splügenstrasse;G;anzeige;1.0;Plastik;St. Gallen
2021-09-01;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Langgasse;G;unbe_kannt;1.0;Styropor;St. Gallen
2021-09-01;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Langgasse;G;unbe_kannt;1.0;Tetra und Abfall;St. Gallen
2021-09-02;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Rosenbergstrasse;C;unbe_kannt;1.0;Plastik;St. Gallen
2021-09-02;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Neugasse;L;unbe_kannt;1.0;Plastik und Styropor;St. Gallen
2021-09-06;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Flurhofstrasse;I;unbe_kannt;1.0;Styropor;St. Gallen
2021-09-06;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Flurhofstrasse;I;unbe_kannt;1.0;Ordner;St. Gallen
2021-09-06;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Brauerstrasse;H;unbe_kannt;1.0;;St. Gallen
2021-09-06;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Sturzeneggstrasse;A;unbe_kannt;1.0;Plastik und Styropor;St. Gallen
2021-09-07;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Speicherstrasse;F;privat_retour;1.0;Tragtaschen mit Tetra;St. Gallen
2021-09-07;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Buchstrasse;F;privat_retour;1.0;Holz;St. Gallen
2021-09-07;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Schillerstrasse;B;unbe_kannt;1.0;ein Elektro-Töff;St. Gallen
2021-09-07;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;110.0;Liter;Lustgartenstrasse;B;anzeige;1.0;ein Sack;St. Gallen
2021-09-07;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Lustgartenstrasse;B;privat_retour;1.0;zwei Säcke;St. Gallen
2021-09-07;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Wiesentalstrasse;H;privat_retour;1.0;Styropor;St. Gallen
2021-09-07;Sep.21;2021;Papier/Karton-Sammeldienst;Unterflurbehälter;Fremdstoffe in Sammelware;illegal;0.0;m3;Imbodenstrasse;H;privat_retour;1.0;Styropor;St. Gallen
2021-09-08;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Kirchlistrasse;D;privat_retour;1.0;ein Sack;St. Gallen
2021-09-09;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Myrtenstrasse;D;privat_retour;1.0;Styropor;St. Gallen
2021-09-09;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Guisanstrasse 49-95;D;privat_retour;1.0;Tetra und Plastik;St. Gallen
2021-09-09;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Gartenstrasse;L;privat_retour;1.0;Styropor;St. Gallen
2021-09-09;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Bernhardswiesstrasse;E;unbe_kannt;1.0;;St. Gallen
2021-09-09;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Rorschacher Strasse;K;unbe_kannt;1.0;Styropor und Plastik;St. Gallen
2021-09-10;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Zilstrasse;H;unbe_kannt;1.0;ein Sofa;St. Gallen
2021-09-13;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Seitzstrasse;B;unbe_kannt;1.0;Tetra;St. Gallen
2021-09-13;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Paradiesstrasse;B;unbe_kannt;1.0;Plastik;St. Gallen
2021-09-13;Sep.21;2021;Dispo;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Singenbergstrasse;I;unbe_kannt;1.0;;St. Gallen
2021-09-14;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Lehnhaldenstrasse;E;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
2021-09-14;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Oberstrasse;E;unbe_kannt;1.0;Karton;St. Gallen
2021-09-14;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Treuackerstrasse;E;privat_retour;1.0;Papier und Karton vermischt;St. Gallen
2021-09-14;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Unterstrasse;E;unbe_kannt;1.0;Karton;St. Gallen
2021-09-14;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Paradiesstrasse;B;privat_retour;1.0;Sperrgut mit zuwenig Marken;St. Gallen
2021-09-14;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Moosstrasse;B;unbe_kannt;1.0;;St. Gallen
2021-09-14;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Leuenbergerstrasse;B;unbe_kannt;1.0;ein Gartentisch;St. Gallen
2021-09-14;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Schönaustrasse;B;unbe_kannt;1.0;zu wenig Marken, bei den Gärten;St. Gallen
2021-09-14;Sep.21;2021;Kontrollfahrt;Kehrichtsammlung;Altmetall;illegal;50.0;kg;Rosenbergstrasse;C;unbe_kannt;1.0;eine Hecktüre von Auto;St. Gallen
2021-09-15;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Heimatstrasse;G;unbe_kannt;1.0;Ordner und Plastik;St. Gallen
2021-09-15;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Sonnenbergstrasse;C;unbe_kannt;1.0;ein braunes Möbel;St. Gallen
2021-09-15;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;110.0;Liter;Linsebühlstrasse;I;unbe_kannt;1.0;ein Sack;St. Gallen
2021-09-16;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Schmiedgasse;L;unbe_kannt;1.0;Karton;St. Gallen
2021-09-16;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Bernhardswiesstrasse;E;unbe_kannt;1.0;;St. Gallen
2021-09-16;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Schwanenstrasse;I;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
2021-09-17;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Hofstrasse;A;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
2021-09-20;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Achslenweg;K;unbe_kannt;1.0;;St. Gallen
2021-09-21;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Hafnerstrasse;F;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
2021-09-21;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Dreilindenhang;F;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
2021-09-21;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;St.Georgen-Strasse;F;unbe_kannt;1.0;Karton;St. Gallen
2021-09-21;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Vonwilstrasse;B;privat_retour;1.0;;St. Gallen
2021-09-21;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Zilstrasse;H;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
2021-09-21;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Zilstrasse;H;unbe_kannt;1.0;Karton;St. Gallen
2021-09-21;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Brauerstrasse;H;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
2021-09-21;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Schuppisstrasse;H;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
2021-09-22;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Dierauerstrasse;C;unbe_kannt;1.0;ein Sack;St. Gallen
2021-09-22;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Peter-und-Paul-Strasse;D;privat_retour;1.0;;St. Gallen
2021-09-22;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Iddastrasse;D;unbe_kannt;1.0;diverse Möbel;St. Gallen
2021-09-23;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Tannenstrasse;D;privat_retour;1.0;Karton;St. Gallen
2021-09-23;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Gartenstrasse;L;unbe_kannt;1.0;Karton;St. Gallen
2021-09-23;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Ruhsitzstrasse;E;unbe_kannt;1.0;braunes Sofa;St. Gallen
2021-09-23;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Harfenbergstrasse;F;anzeige;1.0;;St. Gallen
2021-09-24;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Kolosseumstrasse;G;unbe_kannt;1.0;ein Sack;St. Gallen
2021-09-24;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Espenmoosstrasse;G;unbe_kannt;1.0;zwei Säcke;St. Gallen
2021-09-27;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Lustgartenstrasse;B;unbe_kannt;1.0;;St. Gallen
2021-09-27;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Otmarstrasse;B;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
2021-09-27;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Leuenbergerstrasse;B;unbe_kannt;1.0;Karton;St. Gallen
2021-09-27;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Achslenweg;K;unbe_kannt;1.0;zwei Säcke;St. Gallen
2021-09-27;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;110.0;Liter;Fuchsenstrasse;K;unbe_kannt;1.0;ein Sack;St. Gallen
2021-09-27;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Rappensteinstrasse;I;unbe_kannt;1.0;;St. Gallen
2021-09-28;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Oberstrasse;E;privat_retour;1.0;Ordner;St. Gallen
2021-09-28;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Oberstrasse;E;unbe_kannt;1.0;Tetra;St. Gallen
2021-09-28;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Gerhardtstrasse;E;unbe_kannt;1.0;Plastik und Styropor;St. Gallen
2021-09-28;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Altmannstrasse;E;unbe_kannt;1.0;Styropor;St. Gallen
2021-09-28;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Teufener Strasse 89-182;E;unbe_kannt;1.0;Papier;St. Gallen
2021-09-28;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Zürcher Strasse;A;unbe_kannt;1.0;zwei Säcke;St. Gallen
2021-09-28;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;200.0;kg;Burgstrasse;B;unbe_kannt;1.0;Bett und Matratzen;St. Gallen
2021-09-28;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;St.Jakob-Strasse;G;unbe_kannt;1.0;Styropor;St. Gallen
2021-09-28;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Sonnrainweg;G;unbe_kannt;1.0;Karton und Papier gemischt;St. Gallen
2021-09-28;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Kolumbanstrasse;G;unbe_kannt;1.0;Abfall etc;St. Gallen
2021-09-28;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Sonnenstrasse;G;unbe_kannt;1.0;Styropor;St. Gallen
2021-09-28;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Langgasse;G;unbe_kannt;1.0;Plastik;St. Gallen
2021-09-29;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Gerhardtstrasse;E;unbe_kannt;1.0;;St. Gallen
2021-09-30;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Marktgasse;L;unbe_kannt;1.0;Plastik und Styropor;St. Gallen
2021-09-30;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Scheibenackerstrasse;I;unbe_kannt;1.0;Plastik und Abfall;St. Gallen
2021-09-30;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Rehburgstrasse;I;unbe_kannt;1.0;Plastik;St. Gallen
2021-09-30;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Flurhofstrasse;I;unbe_kannt;1.0;Styropor;St. Gallen
2021-09-30;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Krontalstrasse;I;unbe_kannt;1.0;Plastik und Styropor;St. Gallen
2021-09-30;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Rorschacher Strasse;I;unbe_kannt;1.0;Plastik;St. Gallen
2021-10-04;Okt.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Falkensteinstrasse;I;privat_retour;1.0;zwei Säcke;St. Gallen
2021-10-05;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Letzistrasse;A;unbe_kannt;1.0;Polstergruppe und Kastenteile;St. Gallen
2021-10-05;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Seitzstrasse;B;privat_retour;1.0;;St. Gallen
2021-10-05;Okt.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Oberstrasse;E;unbe_kannt;1.0;Ecke Ruhsitzstrasse, zwei Säcke;St. Gallen
2021-10-05;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Rorschacher Strasse;I;unbe_kannt;1.0;;St. Gallen
2021-10-06;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;60.0;Liter;Heinestrasse;D;anzeige;1.0;ein Sack;St. Gallen
2021-10-07;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Altmetall;illegal;1.0;kg;Altmannstrasse;E;unbe_kannt;1.0;ein Hometrainer;St. Gallen
2021-10-07;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;60.0;Liter;Ruhbergstrasse;E;unbe_kannt;1.0;ein Sack;St. Gallen
2021-10-07;Okt.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Meienbergstrasse;F;unbe_kannt;1.0;zwei Säcke;St. Gallen
2021-10-07;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;St.Georgen-Strasse;F;unbe_kannt;1.0;diverse Kastenteile;St. Gallen
2021-10-07;Okt.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Gartenstrasse;L;privat_retour;1.0;Tetra;St. Gallen
2021-10-08;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Lettenstrasse;G;unbe_kannt;1.0;zwei Säcke;St. Gallen
2021-10-08;Okt.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Kolumbanstrasse;G;unbe_kannt;1.0;ein Sack;St. Gallen
2021-10-08;Okt.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Espenmoosstrasse;G;unbe_kannt;1.0;eine Matratze;St. Gallen
2021-10-11;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;120.0;kg;Reherstrasse;K;unbe_kannt;1.0;Möbel mit Marke;St. Gallen
2021-10-11;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Flurhofstrasse;K;privat_retour;1.0;Sperrgut;St. Gallen
2021-10-11;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Grossackerstrasse;I;privat_retour;1.0;Sperrgut;St. Gallen
2021-10-12;Okt.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Hafnerwaldstrasse;E;privat_retour;1.0;Karton und Papier gemischt;St. Gallen
2021-10-12;Okt.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.3;m3;Solitüdenstrasse;E;unbe_kannt;1.0;Karton und Papier gemischt;St. Gallen
2021-10-12;Okt.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;1.0;m3;Unterstrasse;E;info;1.0;Karton und Papier gemischt;St. Gallen
2021-10-13;Okt.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Splügenstrasse;G;privat_retour;1.0;Karton und Papier gemischt;St. Gallen
2021-10-14;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;30.0;kg;Oberstrasse;E;unbe_kannt;1.0;1 Möbel;St. Gallen
2021-10-15;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Lindenstrasse 57-175;H;privat_retour;1.0;2 Säcke;St. Gallen
2021-10-15;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Splügenstrasse;G;privat_retour;1.0;Sperrgut;St. Gallen
2021-10-15;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;140.0;Liter;Langgasse;G;unbe_kannt;1.0;4 Säcke;St. Gallen
2021-10-15;Okt.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;80.0;kg;Heiligkreuzstrasse;G;unbe_kannt;1.0;Sperrgut;St. Gallen
2021-10-15;Okt.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Konkordiastrasse;I;privat_retour;1.0;Karton und Papier gemischt;St. Gallen
2021-10-18;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Burenbüchelstrasse;K;unbe_kannt;1.0;ein Teppich;St. Gallen
2021-10-19;Okt.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;St.Georgen-Strasse;F;unbe_kannt;1.0;Karton;St. Gallen
2021-10-19;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Blèriotweg;A;unbe_kannt;1.0;;St. Gallen
2021-10-19;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Salisstrasse;B;unbe_kannt;1.0;;St. Gallen
2021-10-20;Okt.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;105.0;Liter;Taubenstrasse;G;unbe_kannt;1.0;drei Säcke;St. Gallen
2021-10-20;Okt.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Hagenbuchstrasse;I;unbe_kannt;1.0;ein Sack;St. Gallen
2021-10-21;Okt.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Heinestrasse;D;privat_retour;1.0;Papier und Karton vermischt;St. Gallen
2021-10-21;Okt.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Iddastrasse;D;unbe_kannt;1.0;Karton;St. Gallen
2021-10-21;Okt.21;2021;Dispo;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Scheibenackerstrasse;I;unbe_kannt;1.0;Matratze etc.;St. Gallen
2021-10-21;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Melonenstrasse;F;privat_retour;1.0;;St. Gallen
2021-10-21;Okt.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Rehetobelstrasse;K;unbe_kannt;1.0;Plastik, Papier und Karton gemischt;St. Gallen
2021-10-22;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Pelikanstrasse;G;unbe_kannt;1.0;ein Sack;St. Gallen
2021-10-22;Okt.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Bruggwaldstrasse;G;anzeige;1.0;ein Sack;St. Gallen
2021-10-22;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Buchentalstrasse;H;unbe_kannt;1.0;eiin Sack;St. Gallen
2021-10-22;Okt.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Buchentalstrasse;H;unbe_kannt;1.0;ein Sack;St. Gallen
2021-10-22;Okt.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Burgstrasse;B;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
